Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,PR,Puerto Rico,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"4,523",80.5,79.3,81.7,"2,304",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,DIFFWALK,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"1,253",19.5,18.2,20.7,"2,126",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,QLACTLM2,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"4,665",80.5,79.3,81.8,"2,127",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,QLACTLM2,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,766,10.6,9.7,11.5,"2,171",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,USEEQUIP,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"5,156",89.4,88.5,90.3,"2,172",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,72,BO1,CAT1,USEEQUIP,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,"1,268",27.3,25.7,28.8,"1,601",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,72,BO1,CAT1,EDUCA,RESP021,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"1,495",26.6,25.1,28,"1,602",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,72,BO1,CAT1,EDUCA,RESP022,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"1,464",16.7,15.7,17.8,"1,603",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,72,BO1,CAT1,EDUCA,RESP023,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"1,737",29.4,28,30.9,"1,604",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,72,BO1,CAT1,EDUCA,RESP024,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,134,3.2,2.5,3.8,"1,680",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP027,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,315,7.4,6.4,8.4,"1,679",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP028,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Student,Overall,Overall,253,6.5,5.7,7.4,"1,682",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP030,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"1,736",18.7,17.6,19.7,"1,683",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP031,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,441,7.3,6.4,8.1,"1,684",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP032,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"1,423",29,27.5,30.5,"1,677",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP137,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,"1,179",17.5,16.3,18.6,"1,681",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP141,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,473,10.6,9.5,11.7,"1,678",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,72,BO1,CAT1,EMPLOY1,RESP172,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,"2,315",50.1,48.4,51.9,"1,842",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,72,BO1,CAT1,INCOME,RESP016,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,"1,333",24.5,23.1,26,"1,843",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,72,BO1,CAT1,INCOME,RESP017,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,499,9.5,8.5,10.5,"1,844",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,72,BO1,CAT1,INCOME,RESP018,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,381,7.9,7,8.8,"1,845",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,72,BO1,CAT1,INCOME,RESP019,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,429,7.9,7,8.9,"1,846",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,72,BO1,CAT1,INCOME,RESP020,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"3,017",56.2,54.6,57.8,"2,016",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,72,BO1,CAT1,INTERNET,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"2,912",43.8,42.2,45.4,"2,017",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,72,BO1,CAT1,INTERNET,RESP054,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"2,656",38.1,36.6,39.6,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP033,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,760,12.7,11.6,13.8,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP034,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,805,10,9.1,10.9,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP035,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,233,4.8,4,5.5,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP036,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"1,076",24.9,23.3,26.4,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP037,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,419,9.6,8.6,10.6,"1,353",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,72,BO1,CAT1,MARITAL,RESP038,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,15,0.5,0.2,0.7,"1,483",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP090,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,39,0.9,0.6,1.2,"1,482",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP091,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,177,3.7,3.1,4.3,"1,481",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP092,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,565,11.9,10.8,12.9,"1,480",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP093,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,764,15.6,14.3,16.8,"1,479",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP094,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"4,408",67.6,66.1,69.1,"1,478",%,Crude Prevalence,,,BRFSS,CLASS05,Topic39,72,BO1,CAT1,_CHLDCNT,RESP095,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,32,0.4,0.2,0.6,"1,178",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,72,BO1,CAT1,RACE,RESP005,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,3,,,,"1,179",%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,Topic48,72,BO1,CAT1,RACE,RESP006,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,1,,,,"1,182",%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,Topic48,72,BO1,CAT1,RACE,RESP008,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,24,0.4,0.2,0.7,"1,181",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,72,BO1,CAT1,RACE,RESP009,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,"5,924",99.1,98.8,99.4,"1,180",%,Crude Prevalence,,,BRFSS,CLASS05,Topic48,72,BO1,CAT1,RACE,RESP007,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"4,343",71,69.5,72.5,"2,061",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,72,BO1,CAT1,RENTHOM1,RESP003,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,916,17.4,16.2,18.7,"2,062",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,72,BO1,CAT1,RENTHOM1,RESP004,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,616,11.6,10.5,12.6,"2,063",%,Crude Prevalence,,,BRFSS,CLASS05,Topic49,72,BO1,CAT1,RENTHOM1,RESP009,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,347,4.7,4.1,5.4,"1,972",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,72,BO1,CAT1,VETERAN3,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"5,636",95.3,94.7,95.9,"1,973",%,Crude Prevalence,,,BRFSS,CLASS05,Topic61,72,BO1,CAT1,VETERAN3,RESP054,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,18-24 years,Overall,Overall,51,12.9,,,"1,337",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP010,
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,25-34 years,Overall,Overall,51,17.1,,,"1,338",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP011,
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,35-44 years,Overall,Overall,51,16.1,,,"1,339",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP012,
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,45-54 years,Overall,Overall,51,17.7,,,"1,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP013,
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,55-64 years,Overall,Overall,51,16.9,,,"1,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP014,
2014,UW,All States and DC (median) **,Demographics,Age,What is your age?,65+ years,Overall,Overall,51,19.6,,,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,98,BO1,CAT1,AGE,RESP015,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,51,4.2,,,"2,367",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,BLIND,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,51,95.8,,,"2,368",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,BLIND,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,51,10.3,,,"2,413",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DECIDE,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,51,89.7,,,"2,414",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DECIDE,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,51,6.4,,,"2,550",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFALON,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,51,93.6,,,"2,551",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFALON,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,51,3.6,,,"2,505",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFDRES,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,51,96.4,,,"2,506",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFDRES,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,51,13,,,"2,459",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFWALK,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,51,87,,,"2,460",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,DIFFWALK,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,51,20.4,,,"2,275",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,QLACTLM2,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,51,79.6,,,"2,276",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,QLACTLM2,RESP054,
2014,UW,All States and DC (median) **,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,51,8.6,,,"2,321",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,USEEQUIP,RESP046,
2014,UW,All States and DC (median) **,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,51,91.4,,,"2,322",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,98,BO1,CAT1,USEEQUIP,RESP054,
2014,UW,All States and DC (median) **,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,51,12.2,,,"1,716",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,98,BO1,CAT1,EDUCA,RESP021,
2014,UW,All States and DC (median) **,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,51,29.4,,,"1,717",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,98,BO1,CAT1,EDUCA,RESP022,
2014,UW,All States and DC (median) **,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,51,31.3,,,"1,718",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,98,BO1,CAT1,EDUCA,RESP023,
2014,UW,All States and DC (median) **,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,51,24.7,,,"1,719",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,98,BO1,CAT1,EDUCA,RESP024,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,51,3.2,,,"1,799",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP027,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,51,2.8,,,"1,798",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP028,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Student,Overall,Overall,51,5.3,,,"1,801",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP030,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,51,17.7,,,"1,802",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP031,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,51,6.7,,,"1,803",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP032,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,51,49.1,,,"1,796",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP137,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,51,5.9,,,"1,800",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP141,
2014,UW,All States and DC (median) **,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,51,8.2,,,"1,797",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,98,BO1,CAT1,EMPLOY1,RESP172,
2014,UW,All States and DC (median) **,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,51,10.7,,,"1,975",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,98,BO1,CAT1,INCOME,RESP016,
2014,UW,All States and DC (median) **,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,51,17.1,,,"1,976",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,98,BO1,CAT1,INCOME,RESP017,
2014,UW,All States and DC (median) **,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,51,11.3,,,"1,977",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,98,BO1,CAT1,INCOME,RESP018,
2014,UW,All States and DC (median) **,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,51,14.6,,,"1,978",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,98,BO1,CAT1,INCOME,RESP019,
2014,UW,All States and DC (median) **,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,51,45.2,,,"1,979",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,98,BO1,CAT1,INCOME,RESP020,
2014,UW,All States and DC (median) **,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,51,82.7,,,"2,160",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,98,BO1,CAT1,INTERNET,RESP046,
2014,UW,All States and DC (median) **,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,51,17.4,,,"2,161",%,Crude Prevalence,,,BRFSS,CLASS05,Topic34,98,BO1,CAT1,INTERNET,RESP054,
2014,UW,All States and DC (median) **,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,51,52.5,,,"1,445",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,98,BO1,CAT1,MARITAL,RESP033,
2014,UW,All States and DC (median) **,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,51,11.5,,,"1,446",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,98,BO1,CAT1,MARITAL,RESP034,
2014,UW,All States and DC (median) **,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,51,6.9,,,"1,447",%,Crude Prevalence,,,BRFSS,CLASS05,Topic38,98,BO1,CAT1,MARITAL,RESP035,
